object_kind,schema_name,object_name,parent_object,column_name,normalized_signature,source_database,dependency_kind
"COLUMN","dbo","_TPRWkYyEmpDays.AddPileDays","_TPRWkYyEmpDays","AddPileDays","decimal(19,5)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.BasePayYM","_TPRWkYyEmpDays","BasePayYM","nchar(12)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.BasePileDays","_TPRWkYyEmpDays","BasePileDays","decimal(19,5)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.CompanySeq","_TPRWkYyEmpDays","CompanySeq","int|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.DutyDays","_TPRWkYyEmpDays","DutyDays","decimal(19,5)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.EmpSeq","_TPRWkYyEmpDays","EmpSeq","int|nullable=0","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.ExProbOccurDays","_TPRWkYyEmpDays","ExProbOccurDays","decimal(19,5)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.ExProbUseDays","_TPRWkYyEmpDays","ExProbUseDays","decimal(19,5)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.GnerAmtYyMm","_TPRWkYyEmpDays","GnerAmtYyMm","nchar(12)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.IsEnd","_TPRWkYyEmpDays","IsEnd","nchar(2)|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
"COLUMN","dbo","_TPRWkYyEmpDays.LastDateTime","_TPRWkYyEmpDays","LastDateTime","datetime|nullable=1","MSSQL:CrewCloud_Company_Bootstrap","TABLE"
